Device,Pressure,Temperature,Volumetric Flow,Mass Flow,Set Point,Total,Gas,Date,Time,Elaps. Mill.
B,14.50,22.83,90.80,90.24,90.00,,Air,04/09/2020,15:53:46.400,164645.9035
B,14.50,22.83,90.79,90.22,90.00,,Air,04/09/2020,15:53:46.509,164754.7404
B,14.49,22.83,90.76,90.19,90.00,,Air,04/09/2020,15:53:46.619,164864.3031
B,14.49,22.83,90.76,90.19,90.00,,Air,04/09/2020,15:53:46.728,164972.3611
B,14.49,22.83,90.71,90.15,90.00,,Air,04/09/2020,15:53:46.837,165081.8579
B,14.50,22.83,90.73,90.16,90.00,,Air,04/09/2020,15:53:46.947,165192.5657
B,14.49,22.83,90.67,90.11,90.00,,Air,04/09/2020,15:53:47.056,165300.9728
B,14.49,22.83,90.67,90.11,90.00,,Air,04/09/2020,15:53:47.165,165410.6381
B,14.50,22.82,90.68,90.12,90.00,,Air,04/09/2020,15:53:47.275,165519.6698
B,14.49,22.82,90.68,90.11,90.00,,Air,04/09/2020,15:53:47.384,165628.9945
B,14.49,22.82,90.68,90.11,90.00,,Air,04/09/2020,15:53:47.490,165733.9031
B,14.50,22.82,90.66,90.10,90.00,,Air,04/09/2020,15:53:47.599,165843.7644
B,14.50,22.82,90.63,90.06,90.00,,Air,04/09/2020,15:53:47.708,165953.2055
B,14.50,22.82,90.60,90.04,90.00,,Air,04/09/2020,15:53:47.818,166062.449
B,14.50,22.82,90.60,90.04,90.00,,Air,04/09/2020,15:53:47.927,166172.0505
B,14.49,22.82,90.62,90.06,90.00,,Air,04/09/2020,15:53:48.036,166282.0434
B,14.49,22.82,90.61,90.04,90.00,,Air,04/09/2020,15:53:48.146,166390.5443
B,14.49,22.82,90.61,90.04,90.00,,Air,04/09/2020,15:53:48.255,166499.2492
B,14.49,22.82,90.57,90.00,90.00,,Air,04/09/2020,15:53:48.364,166610.2357
B,14.49,22.82,90.57,90.01,90.00,,Air,04/09/2020,15:53:48.474,166718.7352
B,14.50,22.82,90.54,89.98,90.00,,Air,04/09/2020,15:53:48.583,166827.8554
B,14.50,22.82,90.54,89.98,90.00,,Air,04/09/2020,15:53:48.692,166936.8417
B,14.50,22.82,90.54,89.98,90.00,,Air,04/09/2020,15:53:48.802,167046.076
B,14.50,22.82,90.52,89.96,90.00,,Air,04/09/2020,15:53:48.911,167161.1531
B,14.50,22.82,90.50,89.95,90.00,,Air,04/09/2020,15:53:49.021,167265.5267
B,14.50,22.82,90.50,89.95,90.00,,Air,04/09/2020,15:53:49.130,167374.8088
B,14.50,22.82,90.50,89.94,90.00,,Air,04/09/2020,15:53:49.239,167486.4525
B,14.50,22.82,90.46,89.90,90.00,,Air,04/09/2020,15:53:49.349,167597.4988
B,14.50,22.82,90.46,89.90,90.00,,Air,04/09/2020,15:53:49.458,167702.6289
B,14.49,22.82,90.46,89.90,90.00,,Air,04/09/2020,15:53:49.567,167811.616
B,14.49,22.82,90.43,89.88,90.00,,Air,04/09/2020,15:53:49.677,167927.5863
B,14.49,22.81,90.43,89.86,90.00,,Air,04/09/2020,15:53:49.802,168047.1604
B,14.49,22.81,90.44,89.88,90.00,,Air,04/09/2020,15:53:49.911,168157.1742
B,14.49,22.81,90.44,89.88,90.00,,Air,04/09/2020,15:53:50.020,168264.775
B,14.50,22.81,90.42,89.85,90.00,,Air,04/09/2020,15:53:50.130,168374.1162
B,14.50,22.81,90.42,89.86,90.00,,Air,04/09/2020,15:53:50.239,168483.4815
B,14.49,22.81,90.39,89.83,90.00,,Air,04/09/2020,15:53:50.348,168593.3386
B,14.49,22.81,90.39,89.83,90.00,,Air,04/09/2020,15:53:50.458,168702.335
B,14.50,22.81,90.39,89.84,90.00,,Air,04/09/2020,15:53:50.567,168812.0485
B,14.49,22.81,90.37,89.81,90.00,,Air,04/09/2020,15:53:50.676,168924.483
B,14.49,22.81,90.37,89.81,90.00,,Air,04/09/2020,15:53:50.786,169030.9077
B,14.49,22.81,90.35,89.78,90.00,,Air,04/09/2020,15:53:50.895,169144.5899
B,14.49,22.81,90.34,89.77,90.00,,Air,04/09/2020,15:53:51.004,169256.0936
B,14.50,22.81,90.35,89.78,90.00,,Air,04/09/2020,15:53:51.129,169374.5182
B,14.50,22.81,90.35,89.78,90.00,,Air,04/09/2020,15:53:51.239,169483.1401
B,14.49,22.81,90.33,89.76,90.00,,Air,04/09/2020,15:53:51.348,169599.0571
B,14.49,22.81,90.33,89.76,90.00,,Air,04/09/2020,15:53:51.457,169701.6585
B,14.49,22.81,90.31,89.75,90.00,,Air,04/09/2020,15:53:51.567,169815.8407
B,14.49,22.81,90.31,89.75,90.00,,Air,04/09/2020,15:53:51.676,169925.7387
B,14.49,22.81,90.30,89.73,90.00,,Air,04/09/2020,15:53:51.785,170031.0102
B,14.49,22.81,90.29,89.71,90.00,,Air,04/09/2020,15:53:51.895,170139.4837
B,14.49,22.81,90.29,89.71,90.00,,Air,04/09/2020,15:53:52.004,170248.3978
B,14.49,22.81,90.27,89.70,90.00,,Air,04/09/2020,15:53:52.114,170359.5386
B,14.49,22.81,90.26,89.68,90.00,,Air,04/09/2020,15:53:52.223,170467.6036
B,14.49,22.81,90.24,89.66,90.00,,Air,04/09/2020,15:53:52.332,170577.0103
B,14.49,22.81,90.24,89.66,90.00,,Air,04/09/2020,15:53:52.442,170686.91
B,14.49,22.81,90.25,89.67,90.00,,Air,04/09/2020,15:53:52.551,170795.4059
B,14.49,22.81,90.22,89.64,90.00,,Air,04/09/2020,15:53:52.660,170905.7378
B,14.49,22.81,90.23,89.66,90.00,,Air,04/09/2020,15:53:52.770,171014.3501
B,14.49,22.81,90.23,89.66,90.00,,Air,04/09/2020,15:53:52.879,171129.0969
B,14.49,22.81,90.21,89.64,90.00,,Air,04/09/2020,15:53:52.988,171232.746
B,14.50,22.81,90.20,89.62,90.00,,Air,04/09/2020,15:53:53.098,171343.445
B,14.50,22.81,90.20,89.62,90.00,,Air,04/09/2020,15:53:53.207,171451.3466
B,14.49,22.81,90.20,89.62,90.00,,Air,04/09/2020,15:53:53.316,171561.2482
B,14.49,22.81,90.20,89.62,90.00,,Air,04/09/2020,15:53:53.426,171670.3011
B,14.49,22.81,90.20,89.62,90.00,,Air,04/09/2020,15:53:53.535,171779.2571
B,14.49,22.81,90.20,89.62,90.00,,Air,04/09/2020,15:53:53.645,171889.7423
B,14.49,22.81,90.18,89.62,90.00,,Air,04/09/2020,15:53:53.754,171999.5189
B,14.49,22.81,90.22,89.65,90.00,,Air,04/09/2020,15:53:53.863,172108.8494
B,14.49,22.81,90.29,89.71,90.00,,Air,04/09/2020,15:53:53.973,172218.0417
B,14.49,22.81,90.29,89.71,90.00,,Air,04/09/2020,15:53:54.082,172326.316
B,14.49,22.81,90.30,89.73,90.00,,Air,04/09/2020,15:53:54.191,172435.8466
B,14.49,22.81,90.35,89.78,90.00,,Air,04/09/2020,15:53:54.300,172544.9949
B,14.49,22.81,90.35,89.78,90.00,,Air,04/09/2020,15:53:54.410,172655.1261
B,14.49,22.81,90.41,89.84,90.00,,Air,04/09/2020,15:53:54.519,172763.9751
B,14.49,22.81,90.41,89.84,90.00,,Air,04/09/2020,15:53:54.629,172874.9623
B,14.50,22.81,90.46,89.91,90.00,,Air,04/09/2020,15:53:54.738,172984.3219
B,14.49,22.80,90.56,90.00,90.00,,Air,04/09/2020,15:53:54.849,173093.7624
B,14.49,22.80,90.63,90.07,90.00,,Air,04/09/2020,15:53:54.958,173207.1912
B,14.49,22.80,90.63,90.07,90.00,,Air,04/09/2020,15:53:55.067,173317.0513
B,14.50,22.80,90.67,90.11,90.00,,Air,04/09/2020,15:53:55.177,173422.0785
B,14.49,22.80,90.68,90.12,90.00,,Air,04/09/2020,15:53:55.286,173531.6353
B,14.50,22.80,90.72,90.16,90.00,,Air,04/09/2020,15:53:55.397,173642.2917
B,14.49,22.80,90.73,90.18,100.00,,Air,04/09/2020,15:53:55.506,173757.4457
B,14.52,22.80,92.49,92.04,100.00,,Air,04/09/2020,15:53:55.631,173875.4314
B,14.56,22.80,98.74,98.49,100.00,,Air,04/09/2020,15:53:55.740,173989.5599
B,14.56,22.80,100.00,99.80,100.00,,Air,04/09/2020,15:53:55.860,174104.0997
B,14.56,22.80,100.00,99.80,100.00,,Air,04/09/2020,15:53:55.980,174225.2903
B,14.56,22.80,100.38,100.20,100.00,,Air,04/09/2020,15:53:56.100,174345.2172
B,14.56,22.79,100.34,100.16,100.00,,Air,04/09/2020,15:53:56.220,174464.14
B,14.56,22.79,100.34,100.17,100.00,,Air,04/09/2020,15:53:56.340,174584.2103
B,14.56,22.79,100.34,100.17,100.00,,Air,04/09/2020,15:53:56.460,174705.3003
B,14.56,22.78,100.43,100.25,100.00,,Air,04/09/2020,15:53:56.580,174824.6147
B,14.56,22.77,100.61,100.44,100.00,,Air,04/09/2020,15:53:56.700,174944.7602
B,14.56,22.77,100.65,100.49,100.00,,Air,04/09/2020,15:53:56.820,175064.418
B,14.56,22.77,100.65,100.49,100.00,,Air,04/09/2020,15:53:56.930,175174.2276
B,14.56,22.76,100.48,100.33,100.00,,Air,04/09/2020,15:53:57.050,175295.5382
B,14.56,22.76,100.40,100.25,100.00,,Air,04/09/2020,15:53:57.170,175417.6509
B,14.56,22.75,100.23,100.07,100.00,,Air,04/09/2020,15:53:57.280,175524.3699
B,14.56,22.75,100.23,100.07,100.00,,Air,04/09/2020,15:53:57.390,175635.1001
B,14.56,22.75,100.18,100.01,100.00,,Air,04/09/2020,15:53:57.510,175754.6319
B,14.56,22.74,100.13,99.96,100.00,,Air,04/09/2020,15:53:57.625,175870.0225
B,14.56,22.74,100.11,99.93,100.00,,Air,04/09/2020,15:53:57.740,175984.6155
B,14.56,22.74,100.09,99.91,100.00,,Air,04/09/2020,15:53:57.860,176104.2599
B,14.56,22.74,100.09,99.91,100.00,,Air,04/09/2020,15:53:57.980,176225.5941
B,14.56,22.74,100.03,99.85,100.00,,Air,04/09/2020,15:53:58.090,176334.2135
B,14.56,22.74,100.02,99.84,100.00,,Air,04/09/2020,15:53:58.195,176439.8001
B,14.56,22.74,100.02,99.84,100.00,,Air,04/09/2020,15:53:58.300,176545.5733
B,14.56,22.74,100.04,99.87,100.00,,Air,04/09/2020,15:53:58.410,176658.2814
B,14.56,22.74,100.07,99.90,100.00,,Air,04/09/2020,15:53:58.519,176764.5227
B,14.56,22.74,100.08,99.90,100.00,,Air,04/09/2020,15:53:58.628,176872.7553
B,14.56,22.74,100.08,99.90,100.00,,Air,04/09/2020,15:53:58.738,176983.704
B,14.56,22.74,100.15,99.97,100.00,,Air,04/09/2020,15:53:58.847,177098.2907
B,14.56,22.74,100.18,100.00,100.00,,Air,04/09/2020,15:53:58.972,177221.1868
B,14.56,22.74,100.20,100.03,100.00,,Air,04/09/2020,15:53:59.081,177332.4039
B,14.56,22.74,100.20,100.03,100.00,,Air,04/09/2020,15:53:59.206,177451.003
B,14.56,22.74,100.26,100.10,100.00,,Air,04/09/2020,15:53:59.316,177560.3724
B,14.56,22.74,100.33,100.17,100.00,,Air,04/09/2020,15:53:59.425,177674.8946
B,14.56,22.74,100.33,100.17,100.00,,Air,04/09/2020,15:53:59.534,177782.0173
B,14.56,22.74,100.41,100.23,100.00,,Air,04/09/2020,15:53:59.644,177888.1419
B,14.56,22.74,100.32,100.14,100.00,,Air,04/09/2020,15:53:59.753,178001.6065
B,14.56,22.74,100.33,100.16,100.00,,Air,04/09/2020,15:53:59.862,178115.4894
B,14.56,22.74,100.33,100.16,100.00,,Air,04/09/2020,15:53:59.988,178233.0042
B,14.56,22.74,100.27,100.10,100.00,,Air,04/09/2020,15:54:00.097,178342.4747
B,14.56,22.74,100.25,100.08,100.00,,Air,04/09/2020,15:54:00.206,178451.6712
B,14.56,22.74,100.25,100.08,100.00,,Air,04/09/2020,15:54:00.316,178560.4937
B,14.56,22.74,100.22,100.04,100.00,,Air,04/09/2020,15:54:00.425,178671.6457
B,14.56,22.74,100.18,100.02,100.00,,Air,04/09/2020,15:54:00.534,178778.5898
B,14.56,22.74,100.19,100.02,100.00,,Air,04/09/2020,15:54:00.644,178888.6281
B,14.56,22.74,100.19,100.02,100.00,,Air,04/09/2020,15:54:00.753,178997.1017
B,14.56,22.74,100.18,100.00,100.00,,Air,04/09/2020,15:54:00.862,179107.1425
B,14.56,22.74,100.16,99.98,100.00,,Air,04/09/2020,15:54:00.972,179216.8232
B,14.56,22.74,100.17,99.99,100.00,,Air,04/09/2020,15:54:01.081,179325.7419
B,14.56,22.74,100.17,99.99,100.00,,Air,04/09/2020,15:54:01.184,179429.0325
B,14.56,22.74,100.11,99.93,100.00,,Air,04/09/2020,15:54:01.294,179538.4489
B,14.56,22.75,100.11,99.93,100.00,,Air,04/09/2020,15:54:01.403,179649.4309
B,14.56,22.75,100.11,99.93,100.00,,Air,04/09/2020,15:54:01.513,179756.9615
B,14.56,22.75,100.11,99.93,100.00,,Air,04/09/2020,15:54:01.622,179866.4687
B,14.56,22.75,100.11,99.93,100.00,,Air,04/09/2020,15:54:01.731,179975.6271
B,14.56,22.75,100.11,99.93,100.00,,Air,04/09/2020,15:54:01.841,180084.9611
B,14.56,22.75,100.10,99.92,100.00,,Air,04/09/2020,15:54:01.950,180196.8351
B,14.56,22.75,100.12,99.95,100.00,,Air,04/09/2020,15:54:02.059,180304.5621
B,14.56,22.75,100.12,99.95,100.00,,Air,04/09/2020,15:54:02.169,180413.0349
B,14.56,22.75,100.19,100.01,100.00,,Air,04/09/2020,15:54:02.278,180522.5699
B,14.56,22.75,100.21,100.03,100.00,,Air,04/09/2020,15:54:02.387,180631.9197
B,14.56,22.75,100.23,100.04,100.00,,Air,04/09/2020,15:54:02.497,180741.5011
B,14.56,22.75,100.23,100.04,100.00,,Air,04/09/2020,15:54:02.606,180850.6836
B,14.56,22.75,100.23,100.06,100.00,,Air,04/09/2020,15:54:02.716,180960.1318
B,14.56,22.75,100.24,100.06,100.00,,Air,04/09/2020,15:54:02.825,181070.3222
B,14.56,22.75,100.23,100.06,100.00,,Air,04/09/2020,15:54:02.934,181179.9323
B,14.56,22.75,100.23,100.06,100.00,,Air,04/09/2020,15:54:03.044,181288.3342
B,14.56,22.75,100.28,100.09,100.00,,Air,04/09/2020,15:54:03.153,181397.6128
B,14.56,22.75,100.28,100.09,100.00,,Air,04/09/2020,15:54:03.262,181506.668
B,14.56,22.75,100.24,100.06,100.00,,Air,04/09/2020,15:54:03.372,181616.1162
B,14.56,22.75,100.20,100.02,100.00,,Air,04/09/2020,15:54:03.481,181726.9566
B,14.56,22.75,100.23,100.05,100.00,,Air,04/09/2020,15:54:03.590,181834.7922
B,14.56,22.75,100.21,100.05,100.00,,Air,04/09/2020,15:54:03.699,181945.0886
B,14.56,22.75,100.21,100.05,100.00,,Air,04/09/2020,15:54:03.809,182053.044
B,14.56,22.75,100.18,100.01,100.00,,Air,04/09/2020,15:54:03.918,182162.6382
B,14.56,22.76,100.23,100.05,100.00,,Air,04/09/2020,15:54:04.028,182272.2946
B,14.56,22.76,100.23,100.05,100.00,,Air,04/09/2020,15:54:04.137,182381.4109
B,14.56,22.76,100.26,100.11,100.00,,Air,04/09/2020,15:54:04.246,182490.9741
B,14.56,22.76,100.21,100.03,100.00,,Air,04/09/2020,15:54:04.356,182600.0323
B,14.56,22.76,100.21,100.03,100.00,,Air,04/09/2020,15:54:04.465,182709.617
B,14.56,22.76,100.24,100.05,100.00,,Air,04/09/2020,15:54:04.574,182822.4588
B,14.56,22.76,100.22,100.04,100.00,,Air,04/09/2020,15:54:04.684,182932.9517
B,14.56,22.76,100.17,99.99,100.00,,Air,04/09/2020,15:54:04.793,183038.3289
B,14.56,22.76,100.17,99.99,100.00,,Air,04/09/2020,15:54:04.902,183148.5287
B,14.56,22.76,100.18,99.99,100.00,,Air,04/09/2020,15:54:05.012,183262.7968
B,14.56,22.76,100.13,99.95,100.00,,Air,04/09/2020,15:54:05.137,183382.3158
B,14.56,22.76,100.17,99.98,100.00,,Air,04/09/2020,15:54:05.246,183491.2549
B,14.56,22.76,100.17,99.98,100.00,,Air,04/09/2020,15:54:05.355,183600.409
B,14.56,22.76,100.11,99.92,100.00,,Air,04/09/2020,15:54:05.465,183709.9077
B,14.56,22.76,100.12,99.93,100.00,,Air,04/09/2020,15:54:05.574,183819.9813
B,14.56,22.76,100.12,99.93,100.00,,Air,04/09/2020,15:54:05.683,183928.6951
B,14.56,22.76,100.12,99.94,100.00,,Air,04/09/2020,15:54:05.793,184037.7956
B,14.56,22.76,100.14,99.95,100.00,,Air,04/09/2020,15:54:05.902,184148.1445
B,14.56,22.76,100.11,99.93,100.00,,Air,04/09/2020,15:54:06.012,184257.2123
B,14.56,22.76,100.11,99.93,100.00,,Air,04/09/2020,15:54:06.121,184365.8229
B,14.56,22.76,100.14,99.95,100.00,,Air,04/09/2020,15:54:06.230,184479.2985
B,14.56,22.76,100.14,99.95,100.00,,Air,04/09/2020,15:54:06.339,184584.7234
B,14.56,22.76,100.15,99.96,100.00,,Air,04/09/2020,15:54:06.449,184699.1324
B,14.56,22.76,100.15,99.96,100.00,,Air,04/09/2020,15:54:06.558,184807.1633
B,14.56,22.76,100.19,100.00,100.00,,Air,04/09/2020,15:54:06.668,184913.5225
B,14.56,22.76,100.19,99.99,100.00,,Air,04/09/2020,15:54:06.777,185021.9521
B,14.56,22.76,100.19,99.99,100.00,,Air,04/09/2020,15:54:06.886,185132.8673
B,14.56,22.76,100.20,100.02,100.00,,Air,04/09/2020,15:54:06.996,185240.3486
B,14.56,22.76,100.21,100.03,100.00,,Air,04/09/2020,15:54:07.105,185350.1667
B,14.56,22.76,100.21,100.03,100.00,,Air,04/09/2020,15:54:07.214,185464.3011
B,14.56,22.77,100.27,100.09,100.00,,Air,04/09/2020,15:54:07.324,185569.5437
B,14.56,22.77,100.30,100.11,100.00,,Air,04/09/2020,15:54:07.433,185678.8748
B,14.56,22.77,100.21,100.04,100.00,,Air,04/09/2020,15:54:07.542,185793.3296
B,14.56,22.77,100.36,100.17,100.00,,Air,04/09/2020,15:54:07.667,185916.1794
B,14.56,22.77,100.36,100.17,100.00,,Air,04/09/2020,15:54:07.777,186021.3541
B,14.56,22.77,100.25,100.07,100.00,,Air,04/09/2020,15:54:07.886,186131.1044
B,14.56,22.77,100.25,100.07,100.00,,Air,04/09/2020,15:54:07.995,186245.6378
B,14.56,22.77,100.25,100.07,100.00,,Air,04/09/2020,15:54:08.105,186354.4477
B,14.56,22.77,100.26,100.08,100.00,,Air,04/09/2020,15:54:08.214,186459.2104
B,14.56,22.77,100.26,100.08,100.00,,Air,04/09/2020,15:54:08.323,186568.5989
B,14.56,22.77,100.26,100.08,100.00,,Air,04/09/2020,15:54:08.433,186678.2629
B,14.56,22.77,100.21,100.04,100.00,,Air,04/09/2020,15:54:08.542,186793.1695
B,14.56,22.77,100.28,100.09,100.00,,Air,04/09/2020,15:54:08.667,186911.7234
B,14.56,22.77,100.28,100.09,100.00,,Air,04/09/2020,15:54:08.777,187021.2647
B,14.56,22.77,100.25,100.06,100.00,,Air,04/09/2020,15:54:08.886,187130.8921
B,14.56,22.77,100.21,100.04,100.00,,Air,04/09/2020,15:54:08.995,187239.7925
B,14.56,22.77,100.20,100.02,100.00,,Air,04/09/2020,15:54:09.104,187349.6552
B,14.56,22.77,100.20,100.02,100.00,,Air,04/09/2020,15:54:09.214,187459.3579
B,14.56,22.77,100.21,100.02,100.00,,Air,04/09/2020,15:54:09.323,187568.9793
B,14.56,22.77,100.21,100.03,100.00,,Air,04/09/2020,15:54:09.433,187682.815
B,14.56,22.77,100.21,100.03,100.00,,Air,04/09/2020,15:54:09.542,187787.4829
B,14.56,22.77,100.20,100.01,100.00,,Air,04/09/2020,15:54:09.651,187895.6578
B,14.56,22.77,100.21,100.04,100.00,,Air,04/09/2020,15:54:09.761,188010.0638
B,14.56,22.77,100.12,99.94,100.00,,Air,04/09/2020,15:54:09.870,188121.9854
B,14.56,22.77,100.18,99.99,100.00,,Air,04/09/2020,15:54:09.995,188239.5953
B,14.56,22.77,100.18,99.99,100.00,,Air,04/09/2020,15:54:10.104,188349.1287
B,14.56,22.77,100.12,99.95,100.00,,Air,04/09/2020,15:54:10.214,188458.576
B,14.56,22.77,100.11,99.93,100.00,,Air,04/09/2020,15:54:10.323,188568.4494
B,14.56,22.77,100.09,99.91,100.00,,Air,04/09/2020,15:54:10.432,188678.4636
B,14.56,22.77,100.09,99.91,100.00,,Air,04/09/2020,15:54:10.542,188786.0802
B,14.56,22.77,100.23,100.04,100.00,,Air,04/09/2020,15:54:10.651,188895.6711
B,14.56,22.77,100.08,99.89,100.00,,Air,04/09/2020,15:54:10.761,189005.3359
B,14.56,22.77,100.12,99.93,100.00,,Air,04/09/2020,15:54:10.870,189114.1801
B,14.56,22.77,100.12,99.93,100.00,,Air,04/09/2020,15:54:10.979,189224.673
B,14.56,22.77,100.18,99.99,100.00,,Air,04/09/2020,15:54:11.088,189333.924
B,14.56,22.77,100.08,99.89,100.00,,Air,04/09/2020,15:54:11.198,189442.8696
B,14.56,22.77,100.08,99.89,100.00,,Air,04/09/2020,15:54:11.307,189551.3105
B,14.55,22.77,99.64,99.39,50.00,,Air,04/09/2020,15:54:11.416,189661.8175
B,14.40,22.77,81.05,80.23,50.00,,Air,04/09/2020,15:54:11.526,189770.6813
B,14.34,22.77,61.66,60.68,50.00,,Air,04/09/2020,15:54:11.635,189880.0403
B,14.34,22.77,61.66,60.68,50.00,,Air,04/09/2020,15:54:11.744,189988.666
B,14.32,22.77,52.83,51.90,50.00,,Air,04/09/2020,15:54:11.861,190105.32
B,14.32,22.79,50.71,49.79,50.00,,Air,04/09/2020,15:54:11.980,190226.0697
B,14.32,22.79,50.71,49.79,50.00,,Air,04/09/2020,15:54:12.101,190345.3149
B,14.32,22.81,49.56,48.65,50.00,,Air,04/09/2020,15:54:12.220,190464.8804
B,14.32,22.82,48.68,47.79,50.00,,Air,04/09/2020,15:54:12.340,190585.0981
B,14.32,22.85,48.27,47.36,50.00,,Air,04/09/2020,15:54:12.460,190705.6875
B,14.32,22.85,48.27,47.36,50.00,,Air,04/09/2020,15:54:12.581,190825.5704
B,14.32,22.86,47.95,47.05,50.00,,Air,04/09/2020,15:54:12.700,190946.3814
B,14.32,22.88,47.68,46.78,50.00,,Air,04/09/2020,15:54:12.821,191065.7163
B,14.31,22.90,47.50,46.60,50.00,,Air,04/09/2020,15:54:12.930,191176.6301
B,14.31,22.91,47.37,46.47,50.00,,Air,04/09/2020,15:54:13.050,191296.0281
B,14.31,22.91,47.37,46.47,50.00,,Air,04/09/2020,15:54:13.170,191415.9543
B,14.32,22.92,48.88,47.97,50.00,,Air,04/09/2020,15:54:13.292,191535.3771
B,14.32,22.93,50.34,49.40,50.00,,Air,04/09/2020,15:54:13.410,191657.364
B,14.32,22.93,50.64,49.70,50.00,,Air,04/09/2020,15:54:13.521,191765.3778
B,14.32,22.93,50.64,49.70,50.00,,Air,04/09/2020,15:54:13.640,191884.523
B,14.32,22.94,50.73,49.78,50.00,,Air,04/09/2020,15:54:13.761,192005.5744
B,14.32,22.94,50.83,49.89,50.00,,Air,04/09/2020,15:54:13.880,192124.9059
B,14.32,22.95,51.00,50.05,50.00,,Air,04/09/2020,15:54:14.001,192246.37
B,14.32,22.95,51.14,50.20,50.00,,Air,04/09/2020,15:54:14.120,192365.3003
B,14.32,22.95,51.14,50.20,50.00,,Air,04/09/2020,15:54:14.236,192480.4946
B,14.32,22.96,51.16,50.21,50.00,,Air,04/09/2020,15:54:14.343,192587.5148
B,14.32,22.96,51.15,50.20,50.00,,Air,04/09/2020,15:54:14.452,192697.2156
B,14.32,22.97,51.11,50.17,50.00,,Air,04/09/2020,15:54:14.561,192805.9906
B,14.32,22.97,51.11,50.17,50.00,,Air,04/09/2020,15:54:14.671,192914.8972
B,14.32,22.97,51.07,50.12,50.00,,Air,04/09/2020,15:54:14.784,193028.4686
B,14.32,22.97,51.00,50.05,50.00,,Air,04/09/2020,15:54:14.893,193137.8116
B,14.32,22.98,50.98,50.03,50.00,,Air,04/09/2020,15:54:15.002,193249.2896
B,14.32,22.98,50.98,50.03,50.00,,Air,04/09/2020,15:54:15.112,193356.028
B,14.32,22.98,50.92,49.97,50.00,,Air,04/09/2020,15:54:15.221,193466.0879
B,14.32,22.98,50.86,49.92,50.00,,Air,04/09/2020,15:54:15.330,193575.8964
B,14.32,22.98,50.84,49.90,50.00,,Air,04/09/2020,15:54:15.440,193687.8014
B,14.32,22.98,50.84,49.90,50.00,,Air,04/09/2020,15:54:15.549,193794.0914
B,14.32,22.99,50.81,49.86,50.00,,Air,04/09/2020,15:54:15.659,193903.0415
B,14.32,22.99,50.78,49.83,50.00,,Air,04/09/2020,15:54:15.768,194012.551
B,14.32,22.99,50.78,49.83,50.00,,Air,04/09/2020,15:54:15.877,194122.2193
B,14.32,22.99,50.75,49.80,50.00,,Air,04/09/2020,15:54:15.987,194231.2899
B,14.32,23.00,50.72,49.77,50.00,,Air,04/09/2020,15:54:16.096,194341.7378
B,14.32,23.00,50.76,49.81,50.00,,Air,04/09/2020,15:54:16.201,194446.4065
B,14.32,23.00,50.76,49.81,50.00,,Air,04/09/2020,15:54:16.310,194554.4561
B,14.32,23.00,50.83,49.88,50.00,,Air,04/09/2020,15:54:16.420,194665.7262
B,14.32,23.01,50.90,49.95,50.00,,Air,04/09/2020,15:54:16.529,194776.0289
B,14.32,23.01,50.90,49.95,50.00,,Air,04/09/2020,15:54:16.638,194883.1517
B,14.32,23.01,50.95,50.00,50.00,,Air,04/09/2020,15:54:16.748,194992.2479
B,14.32,23.01,50.96,50.02,50.00,,Air,04/09/2020,15:54:16.857,195102.6369
B,14.32,23.01,50.98,50.03,50.00,,Air,04/09/2020,15:54:16.966,195211.8419
B,14.32,23.01,50.98,50.03,50.00,,Air,04/09/2020,15:54:17.076,195320.6191
B,14.32,23.02,50.99,50.04,50.00,,Air,04/09/2020,15:54:17.185,195429.354
B,14.32,23.02,50.96,50.01,50.00,,Air,04/09/2020,15:54:17.294,195538.7776
B,14.32,23.02,50.98,50.02,50.00,,Air,04/09/2020,15:54:17.404,195648.4902
B,14.32,23.02,50.98,50.02,50.00,,Air,04/09/2020,15:54:17.512,195756.7886
B,14.32,23.02,51.00,50.04,50.00,,Air,04/09/2020,15:54:17.622,195866.8539
B,14.32,23.02,51.00,50.05,50.00,,Air,04/09/2020,15:54:17.731,195975.8583
B,14.32,23.02,51.00,50.05,50.00,,Air,04/09/2020,15:54:17.841,196085.0546
B,14.32,23.02,50.95,50.00,50.00,,Air,04/09/2020,15:54:17.950,196195.9546
B,14.32,23.03,50.96,50.01,50.00,,Air,04/09/2020,15:54:18.059,196304.4804
B,14.32,23.03,50.96,50.01,50.00,,Air,04/09/2020,15:54:18.169,196413.2487
B,14.32,23.03,50.93,49.98,50.00,,Air,04/09/2020,15:54:18.278,196522.683
B,14.32,23.03,50.92,49.97,50.00,,Air,04/09/2020,15:54:18.387,196631.6293
B,14.32,23.03,50.92,49.97,50.00,,Air,04/09/2020,15:54:18.497,196742.4769
B,14.32,23.03,50.88,49.93,50.00,,Air,04/09/2020,15:54:18.606,196850.7604
B,14.32,23.03,50.88,49.92,50.00,,Air,04/09/2020,15:54:18.715,196960.6891
B,14.32,23.03,50.87,49.92,50.00,,Air,04/09/2020,15:54:18.825,197073.4461
B,14.32,23.03,50.87,49.92,50.00,,Air,04/09/2020,15:54:18.934,197183.5264
B,14.32,23.03,50.86,49.91,50.00,,Air,04/09/2020,15:54:19.043,197288.5827
B,14.32,23.04,50.84,49.88,50.00,,Air,04/09/2020,15:54:19.153,197403.3395
B,14.32,23.04,50.88,49.91,50.00,,Air,04/09/2020,15:54:19.278,197523.3273
