"Viewer Version","2.91"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"Product Type","Liquid Flow Sensor (SF06 Chip)"
"Product COM Protocol Config","SHDLC Device Address: 0"
"Product ID","0x03010101"
"Sensor Serial","0000313239354A51"
"I2C Address","33"
"Supply Voltage","3.5 V"
"Command Address","0x3608"
"Sampling Time [ms]","5"
"Scale Factor Flow lin.","60"
"Scale Factor Temp lin.","200"
"Scale Factor Custom","1"
"Sample #","Relative Time[s]","Flow linearized [Pa]","Temperature linearized [deg C]","Custom []"
"276012","1,379.6689","11.817","33.120","60.000"
"276013","1,379.6735","13.167","33.090","60.000"
"276014","1,379.6780","12.317","33.090","60.000"
"276015","1,379.6826","12.117","33.130","60.000"
"276016","1,379.6871","11.667","33.140","60.000"
"276017","1,379.6916","11.433","33.140","60.000"
"276018","1,379.6962","11.583","33.145","60.000"
"276019","1,379.7043","12.350","33.130","60.000"
"276020","1,379.7125","12.833","33.130","60.000"
"276021","1,379.7178","12.433","33.110","60.000"
"276022","1,379.7232","13.367","33.120","60.000"
"276023","1,379.7285","12.217","33.120","60.000"
"276024","1,379.7325","13.417","33.120","60.000"
"276025","1,379.7364","12.800","33.130","60.000"
"276026","1,379.7404","13.350","33.135","60.000"
"276027","1,379.7443","13.583","33.135","60.000"
"276028","1,379.7497","12.317","33.155","60.000"
"276029","1,379.7550","13.183","33.140","60.000"
"276030","1,379.7604","12.400","33.115","60.000"
"276031","1,379.7657","14.250","33.115","60.000"
"276032","1,379.7710","12.183","33.115","60.000"
"276033","1,379.7764","13.800","33.140","60.000"
"276034","1,379.7816","13.350","33.140","60.000"
"276035","1,379.7869","12.833","33.130","60.000"
"276036","1,379.7922","13.017","33.100","60.000"
"276037","1,379.7975","12.783","33.075","60.000"
"276038","1,379.8029","12.717","33.075","60.000"
"276039","1,379.8082","12.133","33.155","60.000"
"276040","1,379.8122","13.450","33.135","60.000"
"276041","1,379.8162","11.283","33.135","60.000"
"276042","1,379.8201","13.100","33.115","60.000"
"276043","1,379.8241","12.917","33.145","60.000"
"276044","1,379.8295","11.933","33.145","60.000"
"276045","1,379.8348","13.833","33.135","60.000"
"276046","1,379.8401","13.183","33.130","60.000"
"276047","1,379.8455","13.383","33.095","60.000"
"276048","1,379.8508","14.500","33.095","60.000"
"276049","1,379.8562","13.450","33.095","60.000"
"276050","1,379.8616","12.900","33.115","60.000"
"276051","1,379.8670","12.750","33.115","60.000"
"276052","1,379.8725","12.767","33.135","60.000"
"276053","1,379.8778","11.667","33.095","60.000"
"276054","1,379.8831","13.200","33.135","60.000"
"276055","1,379.8885","13.083","33.135","60.000"
"276056","1,379.8924","12.617","33.110","60.000"
"276057","1,379.8964","12.750","33.095","60.000"
"276058","1,379.9003","13.067","33.095","60.000"
"276059","1,379.9043","11.467","33.100","60.000"
"276060","1,379.9088","13.767","33.130","60.000"
"276061","1,379.9134","12.967","33.130","60.000"
"276062","1,379.9179","12.800","33.135","60.000"
"276063","1,379.9225","12.450","33.115","60.000"
"276064","1,379.9270","13.500","33.130","60.000"
"276065","1,379.9315","13.017","33.130","60.000"
"276066","1,379.9361","13.017","33.110","60.000"
"276067","1,379.9441","13.283","33.105","60.000"
"276068","1,379.9521","14.067","33.105","60.000"
"276069","1,379.9574","12.483","33.120","60.000"
"276070","1,379.9628","13.900","33.145","60.000"
"276071","1,379.9681","12.633","33.095","60.000"
"276072","1,379.9722","13.450","33.095","60.000"
"276073","1,379.9762","12.367","33.105","60.000"
"276074","1,379.9802","13.850","33.115","60.000"
"276075","1,379.9842","12.950","33.115","60.000"
"276076","1,379.9896","12.433","33.090","60.000"
"276077","1,379.9950","14.233","33.150","60.000"
"276078","1,380.0003","11.717","33.090","60.000"
"276079","1,380.0057","14.067","33.090","60.000"
"276080","1,380.0110","13.167","33.110","60.000"
"276081","1,380.0164","14.133","33.135","60.000"
"276082","1,380.0217","13.217","33.135","60.000"
"276083","1,380.0271","13.300","33.115","60.000"
"276084","1,380.0324","13.283","33.110","60.000"
"276085","1,380.0377","13.450","33.110","60.000"
"276086","1,380.0431","12.867","33.115","60.000"
"276087","1,380.0484","13.717","33.125","60.000"
"276088","1,380.0524","12.267","33.130","60.000"
"276089","1,380.0563","12.500","33.130","60.000"
"276090","1,380.0603","13.350","33.125","60.000"
"276091","1,380.0642","11.850","33.105","60.000"
"276092","1,380.0695","12.933","33.105","60.000"
"276093","1,380.0748","12.967","33.095","60.000"
"276094","1,380.0802","14.083","33.150","60.000"
"276095","1,380.0855","13.617","33.125","60.000"
"276096","1,380.0908","13.700","33.125","60.000"
"276097","1,380.0961","12.650","33.120","60.000"
"276098","1,380.1014","13.617","33.120","60.000"
"276099","1,380.1067","13.067","33.120","60.000"
"276100","1,380.1121","13.467","33.120","60.000"
"276101","1,380.1174","11.300","33.090","60.000"
"276102","1,380.1228","12.500","33.090","60.000"
"276103","1,380.1281","12.500","33.110","60.000"
"276104","1,380.1321","12.550","33.105","60.000"
"276105","1,380.1362","13.267","33.105","60.000"
"276106","1,380.1402","13.817","33.105","60.000"
"276107","1,380.1442","13.333","33.095","60.000"
"276108","1,380.1488","13.533","33.095","60.000"
"276109","1,380.1533","12.800","33.095","60.000"
"276110","1,380.1579","12.883","33.125","60.000"
"276111","1,380.1624","12.817","33.095","60.000"
"276112","1,380.1670","12.317","33.125","60.000"
"276113","1,380.1715","13.433","33.125","60.000"
"276114","1,380.1761","13.867","33.115","60.000"
"276115","1,380.1841","11.333","33.110","60.000"
"276116","1,380.1921","13.867","33.110","60.000"
"276117","1,380.1975","13.017","33.120","60.000"
"276118","1,380.2030","12.667","33.115","60.000"
"276119","1,380.2084","12.983","33.145","60.000"
"276120","1,380.2124","12.633","33.145","60.000"
"276121","1,380.2164","12.033","33.105","60.000"
"276122","1,380.2204","13.283","33.075","60.000"
"276123","1,380.2244","12.967","33.075","60.000"
"276124","1,380.2289","11.300","33.100","60.000"
"276125","1,380.2334","12.850","33.115","60.000"
"276126","1,380.2380","12.533","33.115","60.000"
"276127","1,380.2425","12.767","33.125","60.000"
"276128","1,380.2470","13.050","33.150","60.000"
"276129","1,380.2515","13.100","33.130","60.000"
"276130","1,380.2560","13.383","33.130","60.000"
"276131","1,380.2640","11.983","33.135","60.000"
"276132","1,380.2720","13.617","33.095","60.000"
"276133","1,380.2775","13.433","33.095","60.000"
"276134","1,380.2830","12.283","33.095","60.000"
"276135","1,380.2884","14.100","33.130","60.000"
"276136","1,380.2924","13.250","33.120","60.000"
"276137","1,380.2963","13.933","33.120","60.000"
"276138","1,380.3002","13.550","33.105","60.000"
"276139","1,380.3041","12.067","33.095","60.000"
"276140","1,380.3095","14.133","33.095","60.000"
"276141","1,380.3148","12.700","33.125","60.000"
"276142","1,380.3202","12.733","33.115","60.000"
"276143","1,380.3256","12.433","33.115","60.000"
"276144","1,380.3309","13.350","33.120","60.000"
"276145","1,380.3363","12.167","33.115","60.000"
"276146","1,380.3417","12.917","33.115","60.000"
"276147","1,380.3470","12.517","33.115","60.000"
"276148","1,380.3524","12.600","33.130","60.000"
"276149","1,380.3577","13.317","33.115","60.000"
"276150","1,380.3631","12.367","33.115","60.000"
"276151","1,380.3684","12.867","33.105","60.000"
"276152","1,380.3724","13.367","33.105","60.000"
"276153","1,380.3763","11.900","33.125","60.000"
"276154","1,380.3803","12.917","33.125","60.000"
"276155","1,380.3842","11.950","33.095","60.000"
"276156","1,380.3896","12.333","33.105","60.000"
"276157","1,380.3950","11.783","33.105","60.000"
"276158","1,380.4003","12.650","33.105","60.000"
"276159","1,380.4057","12.050","33.115","60.000"
"276160","1,380.4111","11.267","33.095","60.000"
"276161","1,380.4164","13.383","33.095","60.000"
"276162","1,380.4217","12.567","33.095","60.000"
"276163","1,380.4269","13.667","33.120","60.000"
"276164","1,380.4322","11.467","33.120","60.000"
"276165","1,380.4376","12.067","33.110","60.000"
"276166","1,380.4430","13.833","33.075","60.000"
"276167","1,380.4484","12.733","33.075","60.000"
"276168","1,380.4523","13.067","33.105","60.000"
"276169","1,380.4563","12.683","33.160","60.000"
"276170","1,380.4602","11.767","33.115","60.000"
"276171","1,380.4642","12.733","33.115","60.000"
"276172","1,380.4687","11.917","33.105","60.000"
"276173","1,380.4733","12.867","33.130","60.000"
"276174","1,380.4778","12.883","33.130","60.000"
"276175","1,380.4824","13.450","33.120","60.000"
"276176","1,380.4869","12.283","33.115","60.000"
"276177","1,380.4914","13.400","33.085","60.000"
"276178","1,380.4960","13.000","33.085","60.000"
"276179","1,380.5042","13.017","33.125","60.000"
"276180","1,380.5124","14.950","33.110","60.000"
"276181","1,380.5176","11.800","33.110","60.000"
"276182","1,380.5227","14.117","33.085","60.000"
"276183","1,380.5279","13.200","33.115","60.000"
"276184","1,380.5334","13.300","33.115","60.000"
"276185","1,380.5388","14.283","33.100","60.000"
"276186","1,380.5442","12.500","33.110","60.000"
"276187","1,380.5487","13.250","33.115","60.000"
"276188","1,380.5533","12.833","33.115","60.000"
"276189","1,380.5578","13.533","33.120","60.000"
"276190","1,380.5623","13.533","33.085","60.000"
"276191","1,380.5669","12.700","33.085","60.000"
"276192","1,380.5714","13.783","33.090","60.000"
"276193","1,380.5760","14.017","33.095","60.000"
"276194","1,380.5814","13.683","33.170","60.000"
"276195","1,380.5869","14.517","33.170","60.000"
"276196","1,380.5923","12.833","33.125","60.000"
"276197","1,380.5977","14.583","33.115","60.000"
"276198","1,380.6030","13.100","33.115","60.000"
"276199","1,380.6083","14.200","33.115","60.000"
"276200","1,380.6123","12.050","33.150","60.000"
"276201","1,380.6163","13.417","33.150","60.000"
"276202","1,380.6202","12.617","33.115","60.000"
"276203","1,380.6242","12.100","33.110","60.000"
"276204","1,380.6295","13.633","33.115","60.000"
"276205","1,380.6349","13.317","33.115","60.000"
"276206","1,380.6402","12.333","33.120","60.000"
"276207","1,380.6456","12.767","33.090","60.000"
"276208","1,380.6509","12.033","33.090","60.000"
"276209","1,380.6562","12.833","33.110","60.000"
"276210","1,380.6616","12.950","33.105","60.000"
"276211","1,380.6670","11.650","33.105","60.000"
"276212","1,380.6723","13.467","33.105","60.000"
"276213","1,380.6775","12.267","33.120","60.000"
"276214","1,380.6828","12.900","33.095","60.000"
"276215","1,380.6880","13.950","33.095","60.000"
"276216","1,380.6933","11.883","33.095","60.000"
"276217","1,380.6986","14.433","33.095","60.000"
"276218","1,380.7040","11.683","33.120","60.000"
"276219","1,380.7086","12.483","33.120","60.000"
"276220","1,380.7132","13.467","33.125","60.000"
"276221","1,380.7178","12.050","33.090","60.000"
"276222","1,380.7225","13.500","33.090","60.000"
"276223","1,380.7271","12.233","33.135","60.000"
"276224","1,380.7317","14.000","33.105","60.000"
"276225","1,380.7364","12.800","33.105","60.000"
"276226","1,380.7415","11.917","33.100","60.000"
"276227","1,380.7467","12.900","33.075","60.000"
"276228","1,380.7519","12.300","33.100","60.000"
"276229","1,380.7572","13.417","33.100","60.000"
"276230","1,380.7626","13.683","33.120","60.000"
"276231","1,380.7679","13.717","33.100","60.000"
"276232","1,380.7733","12.833","33.100","60.000"
"276233","1,380.7786","13.033","33.120","60.000"
"276234","1,380.7840","13.883","33.115","60.000"
"276235","1,380.7893","12.567","33.110","60.000"
"276236","1,380.7946","13.617","33.110","60.000"
"276237","1,380.7999","11.367","33.145","60.000"
"276238","1,380.8052","12.067","33.115","60.000"
"276239","1,380.8105","12.083","33.115","60.000"
"276240","1,380.8158","11.950","33.090","60.000"
"276241","1,380.8211","12.400","33.095","60.000"
"276242","1,380.8264","13.033","33.095","60.000"
"276243","1,380.8304","13.700","33.110","60.000"
"276244","1,380.8344","13.033","33.135","60.000"
"276245","1,380.8384","12.017","33.045","60.000"
"276246","1,380.8424","12.667","33.045","60.000"
"276247","1,380.8477","12.967","33.115","60.000"
"276248","1,380.8531","13.500","33.100","60.000"
"276249","1,380.8584","12.433","33.100","60.000"
"276250","1,380.8629","13.400","33.145","60.000"
"276251","1,380.8675","12.433","33.100","60.000"
"276252","1,380.8720","13.300","33.120","60.000"
"276253","1,380.8766","13.133","33.120","60.000"
"276254","1,380.8811","11.550","33.125","60.000"
"276255","1,380.8856","13.400","33.105","60.000"
"276256","1,380.8902","12.100","33.105","60.000"
"276257","1,380.8956","12.850","33.115","60.000"
"276258","1,380.9010","13.450","33.105","60.000"
"276259","1,380.9064","12.967","33.115","60.000"
"276260","1,380.9117","12.250","33.115","60.000"
"276261","1,380.9169","13.067","33.130","60.000"
"276262","1,380.9222","12.783","33.075","60.000"
"276263","1,380.9275","12.400","33.075","60.000"
"276264","1,380.9328","12.217","33.120","60.000"
"276265","1,380.9381","13.117","33.130","60.000"
"276266","1,380.9433","12.367","33.130","60.000"
"276267","1,380.9485","12.750","33.100","60.000"
"276268","1,380.9537","13.167","33.120","60.000"
"276269","1,380.9589","14.000","33.110","60.000"
"276270","1,380.9641","13.600","33.110","60.000"
"276271","1,380.9693","11.833","33.115","60.000"
"276272","1,380.9745","13.317","33.125","60.000"
"276273","1,380.9797","13.200","33.125","60.000"
"276274","1,380.9848","13.317","33.105","60.000"
"276275","1,380.9900","13.600","33.095","60.000"
"276276","1,380.9952","12.783","33.120","60.000"
"276277","1,380.9992","14.567","33.120","60.000"
"276278","1,381.0032","13.200","33.125","60.000"
"276279","1,381.0071","12.667","33.140","60.000"
"276280","1,381.0111","13.050","33.140","60.000"
"276281","1,381.0163","12.300","33.120","60.000"
"276282","1,381.0216","13.150","33.120","60.000"
"276283","1,381.0269","12.417","33.120","60.000"
"276284","1,381.0315","12.883","33.115","60.000"
"276285","1,381.0361","13.417","33.105","60.000"
"276286","1,381.0407","11.683","33.100","60.000"
"276287","1,381.0454","14.083","33.100","60.000"
"276288","1,381.0500","12.317","33.125","60.000"
"276289","1,381.0546","12.817","33.135","60.000"
"276290","1,381.0593","14.400","33.135","60.000"
"276291","1,381.0646","12.350","33.105","60.000"
"276292","1,381.0699","13.933","33.100","60.000"
"276293","1,381.0752","12.367","33.115","60.000"
"276294","1,381.0806","14.717","33.115","60.000"
"276295","1,381.0859","13.783","33.095","60.000"
"276296","1,381.0912","12.183","33.110","60.000"
"276297","1,381.0965","14.300","33.110","60.000"
"276298","1,381.1018","12.200","33.055","60.000"
"276299","1,381.1070","13.233","33.115","60.000"
"276300","1,381.1116","12.250","33.135","60.000"
"276301","1,381.1161","12.867","33.135","60.000"
"276302","1,381.1206","12.850","33.120","60.000"
"276303","1,381.1252","12.800","33.100","60.000"
"276304","1,381.1297","13.583","33.100","60.000"
"276305","1,381.1343","13.717","33.090","60.000"
"276306","1,381.1388","12.200","33.100","60.000"
"276307","1,381.1443","12.650","33.100","60.000"
"276308","1,381.1498","13.617","33.115","60.000"
"276309","1,381.1552","13.400","33.135","60.000"
"276310","1,381.1606","13.267","33.115","60.000"
"276311","1,381.1659","12.983","33.115","60.000"
"276312","1,381.1712","12.933","33.115","60.000"
"276313","1,381.1765","13.350","33.120","60.000"
"276314","1,381.1819","13.000","33.120","60.000"
"276315","1,381.1872","13.833","33.105","60.000"
"276316","1,381.1918","12.750","33.095","60.000"
"276317","1,381.1963","12.883","33.075","60.000"
"276318","1,381.2009","12.667","33.075","60.000"
"276319","1,381.2055","13.900","33.100","60.000"
"276320","1,381.2100","13.850","33.110","60.000"
"276321","1,381.2146","14.667","33.110","60.000"
"276322","1,381.2192","12.900","33.075","60.000"
"276323","1,381.2245","13.850","33.095","60.000"
"276324","1,381.2298","13.133","33.095","60.000"
"276325","1,381.2352","12.350","33.140","60.000"
"276326","1,381.2405","13.500","33.115","60.000"
"276327","1,381.2458","12.100","33.155","60.000"
"276328","1,381.2512","12.183","33.155","60.000"
"276329","1,381.2564","12.517","33.120","60.000"
"276330","1,381.2617","13.233","33.115","60.000"
"276331","1,381.2670","12.800","33.115","60.000"
"276332","1,381.2716","13.950","33.155","60.000"
"276333","1,381.2761","14.283","33.090","60.000"
"276334","1,381.2807","12.383","33.145","60.000"
"276335","1,381.2853","14.833","33.145","60.000"
"276336","1,381.2899","12.950","33.110","60.000"
"276337","1,381.2945","13.133","33.115","60.000"
"276338","1,381.2990","14.200","33.115","60.000"
"276339","1,381.3044","12.783","33.095","60.000"
"276340","1,381.3097","14.550","33.145","60.000"
"276341","1,381.3150","12.117","33.110","60.000"
"276342","1,381.3204","14.400","33.110","60.000"
"276343","1,381.3258","12.517","33.145","60.000"
"276344","1,381.3312","13.517","33.105","60.000"
"276345","1,381.3364","14.400","33.105","60.000"
"276346","1,381.3417","12.567","33.140","60.000"
"276347","1,381.3470","14.500","33.100","60.000"
"276348","1,381.3515","12.683","33.100","60.000"
"276349","1,381.3560","12.450","33.095","60.000"
"276350","1,381.3606","13.083","33.120","60.000"
"276351","1,381.3651","12.633","33.095","60.000"
"276352","1,381.3697","13.700","33.095","60.000"
"276353","1,381.3742","14.100","33.085","60.000"
"276354","1,381.3788","11.933","33.130","60.000"
"276355","1,381.3841","13.817","33.130","60.000"
"276356","1,381.3895","12.483","33.125","60.000"
"276357","1,381.3949","13.433","33.125","60.000"
"276358","1,381.4002","12.633","33.075","60.000"
"276359","1,381.4056","13.033","33.075","60.000"
"276360","1,381.4109","12.767","33.115","60.000"
"276361","1,381.4163","12.917","33.125","60.000"
"276362","1,381.4216","13.433","33.125","60.000"
"276363","1,381.4270","13.633","33.115","60.000"
"276364","1,381.4323","14.033","33.070","60.000"
"276365","1,381.4377","14.233","33.070","60.000"
"276366","1,381.4431","14.883","33.115","60.000"
"276367","1,381.4485","13.783","33.130","60.000"
"276368","1,381.4538","13.933","33.105","60.000"
"276369","1,381.4592","13.417","33.105","60.000"
"276370","1,381.4646","13.200","33.115","60.000"
"276371","1,381.4699","14.350","33.070","60.000"
"276372","1,381.4753","13.700","33.070","60.000"
"276373","1,381.4807","13.733","33.130","60.000"
"276374","1,381.4861","13.167","33.120","60.000"
"276375","1,381.4901","13.050","33.080","60.000"
"276376","1,381.4941","13.383","33.080","60.000"
"276377","1,381.4981","12.483","33.130","60.000"
"276378","1,381.5021","13.917","33.120","60.000"
"276379","1,381.5074","13.467","33.120","60.000"
"276380","1,381.5127","14.000","33.090","60.000"
"276381","1,381.5180","13.583","33.130","60.000"
"276382","1,381.5226","13.750","33.130","60.000"
"276383","1,381.5272","14.300","33.130","60.000"
"276384","1,381.5318","14.333","33.125","60.000"
"276385","1,381.5363","14.783","33.090","60.000"
"276386","1,381.5409","12.617","33.090","60.000"
"276387","1,381.5455","13.583","33.095","60.000"
"276388","1,381.5501","13.033","33.110","60.000"
"276389","1,381.5553","12.817","33.110","60.000"
"276390","1,381.5605","14.000","33.135","60.000"
"276391","1,381.5657","13.033","33.155","60.000"
"276392","1,381.5711","13.600","33.125","60.000"
"276393","1,381.5764","11.767","33.125","60.000"
"276394","1,381.5818","11.633","33.115","60.000"
"276395","1,381.5871","12.950","33.130","60.000"
"276396","1,381.5925","11.700","33.130","60.000"
"276397","1,381.5979","13.117","33.095","60.000"
"276398","1,381.6032","13.267","33.085","60.000"
"276399","1,381.6085","12.583","33.110","60.000"
"276400","1,381.6138","13.900","33.110","60.000"
"276401","1,381.6191","12.450","33.090","60.000"
"276402","1,381.6243","13.567","33.095","60.000"
"276403","1,381.6296","13.983","33.095","60.000"
"276404","1,381.6349","13.883","33.115","60.000"
"276405","1,381.6402","14.967","33.115","60.000"
"276406","1,381.6455","12.350","33.115","60.000"
"276407","1,381.6508","13.683","33.115","60.000"
"276408","1,381.6560","13.617","33.115","60.000"
"276409","1,381.6600","11.450","33.115","60.000"
"276410","1,381.6640","13.800","33.115","60.000"
"276411","1,381.6680","12.417","33.090","60.000"
"276412","1,381.6720","12.033","33.110","60.000"
"276413","1,381.6773","13.917","33.110","60.000"
"276414","1,381.6826","12.683","33.120","60.000"
"276415","1,381.6879","13.333","33.110","60.000"
"276416","1,381.6925","13.933","33.095","60.000"
"276417","1,381.6971","13.283","33.095","60.000"
"276418","1,381.7016","13.717","33.080","60.000"
"276419","1,381.7062","12.217","33.130","60.000"
"276420","1,381.7108","13.450","33.130","60.000"
"276421","1,381.7153","12.500","33.105","60.000"
"276422","1,381.7199","13.133","33.105","60.000"
"276423","1,381.7252","13.050","33.120","60.000"
"276424","1,381.7306","13.467","33.120","60.000"
"276425","1,381.7359","12.900","33.110","60.000"
"276426","1,381.7412","13.700","33.130","60.000"
"276427","1,381.7465","13.683","33.130","60.000"
"276428","1,381.7518","13.250","33.115","60.000"
"276429","1,381.7571","14.317","33.125","60.000"
"276430","1,381.7623","13.950","33.125","60.000"
"276431","1,381.7676","14.333","33.110","60.000"
"276432","1,381.7729","14.000","33.075","60.000"
"276433","1,381.7781","14.483","33.110","60.000"
"276434","1,381.7834","14.100","33.110","60.000"
"276435","1,381.7887","14.333","33.115","60.000"
"276436","1,381.7940","12.300","33.120","60.000"
"276437","1,381.7992","12.333","33.120","60.000"
"276438","1,381.8045","12.900","33.140","60.000"
"276439","1,381.8098","12.267","33.105","60.000"
"276440","1,381.8138","12.750","33.075","60.000"
"276441","1,381.8178","14.517","33.075","60.000"
"276442","1,381.8218","14.100","33.080","60.000"
"276443","1,381.8257","12.967","33.120","60.000"
"276444","1,381.8310","13.200","33.120","60.000"
"276445","1,381.8363","12.500","33.130","60.000"
"276446","1,381.8416","11.983","33.105","60.000"
"276447","1,381.8461","12.550","33.105","60.000"
"276448","1,381.8507","13.650","33.095","60.000"
"276449","1,381.8552","13.383","33.120","60.000"
"276450","1,381.8598","13.883","33.100","60.000"
"276451","1,381.8644","14.450","33.100","60.000"
"276452","1,381.8689","13.917","33.085","60.000"
"276453","1,381.8735","14.450","33.125","60.000"
"276454","1,381.8788","14.200","33.125","60.000"
"276455","1,381.8841","13.033","33.115","60.000"
"276456","1,381.8894","12.917","33.115","60.000"
"276457","1,381.8947","11.567","33.055","60.000"
"276458","1,381.9001","12.683","33.055","60.000"
"276459","1,381.9054","12.333","33.140","60.000"
"276460","1,381.9107","13.300","33.085","60.000"
"276461","1,381.9160","13.883","33.085","60.000"
"276462","1,381.9213","13.250","33.090","60.000"
"276463","1,381.9259","14.183","33.110","60.000"
"276464","1,381.9304","13.850","33.110","60.000"
"276465","1,381.9349","14.917","33.080","60.000"
"276466","1,381.9394","14.367","33.100","60.000"
"276467","1,381.9440","14.350","33.115","60.000"
"276468","1,381.9485","14.683","33.115","60.000"
"276469","1,381.9530","14.450","33.135","60.000"
"276470","1,381.9584","14.033","33.080","60.000"
"276471","1,381.9638","12.883","33.080","60.000"
"276472","1,381.9692","14.350","33.130","60.000"
"276473","1,381.9744","13.133","33.070","60.000"
"276474","1,381.9797","13.083","33.095","60.000"
"276475","1,381.9849","12.733","33.095","60.000"
"276476","1,381.9903","12.633","33.115","60.000"
"276477","1,381.9957","13.133","33.110","60.000"
"276478","1,382.0011","13.567","33.110","60.000"
"276479","1,382.0057","12.450","33.085","60.000"
"276480","1,382.0102","14.450","33.100","60.000"
"276481","1,382.0147","12.800","33.100","60.000"
"276482","1,382.0193","13.617","33.100","60.000"
"276483","1,382.0238","14.300","33.105","60.000"
"276484","1,382.0283","12.667","33.110","60.000"
"276485","1,382.0329","13.583","33.110","60.000"
"276486","1,382.0383","12.850","33.115","60.000"
"276487","1,382.0437","13.683","33.095","60.000"
"276488","1,382.0492","12.500","33.095","60.000"
"276489","1,382.0545","12.967","33.060","60.000"
"276490","1,382.0597","14.617","33.135","60.000"
"276491","1,382.0650","12.817","33.115","60.000"
"276492","1,382.0703","11.983","33.115","60.000"
"276493","1,382.0755","13.567","33.115","60.000"
"276494","1,382.0807","12.783","33.100","60.000"
"276495","1,382.0863","13.117","33.100","60.000"
"276496","1,382.0918","12.983","33.090","60.000"
"276497","1,382.0974","11.450","33.115","60.000"
"276498","1,382.1029","13.517","33.095","60.000"
"276499","1,382.1084","11.217","33.095","60.000"
"276500","1,382.1140","13.650","33.115","60.000"
"276501","1,382.1195","13.200","33.070","60.000"
"276502","1,382.1251","12.483","33.070","60.000"
"276503","1,382.1290","12.617","33.105","60.000"
"276504","1,382.1330","11.967","33.085","60.000"
"276505","1,382.1370","13.250","33.085","60.000"
"276506","1,382.1409","13.200","33.100","60.000"
"276507","1,382.1462","13.917","33.090","60.000"
"276508","1,382.1515","13.150","33.130","60.000"
"276509","1,382.1568","14.383","33.130","60.000"
"276510","1,382.1620","11.350","33.095","60.000"
"276511","1,382.1673","13.900","33.070","60.000"
"276512","1,382.1725","13.183","33.070","60.000"
"276513","1,382.1778","13.050","33.065","60.000"
"276514","1,382.1830","13.617","33.105","60.000"
"276515","1,382.1883","12.300","33.105","60.000"
"276516","1,382.1935","12.883","33.105","60.000"
"276517","1,382.1988","12.950","33.115","60.000"
"276518","1,382.2040","13.783","33.135","60.000"
"276519","1,382.2093","13.367","33.135","60.000"
"276520","1,382.2145","13.833","33.085","60.000"
"276521","1,382.2185","12.367","33.110","60.000"
"276522","1,382.2225","12.350","33.090","60.000"
"276523","1,382.2265","13.500","33.090","60.000"
"276524","1,382.2304","13.183","33.095","60.000"
"276525","1,382.2357","13.333","33.085","60.000"
"276526","1,382.2411","13.017","33.085","60.000"
"276527","1,382.2464","13.567","33.085","60.000"
"276528","1,382.2521","13.467","33.105","60.000"
"276529","1,382.2578","13.083","33.105","60.000"
"276530","1,382.2636","13.900","33.055","60.000"
"276531","1,382.2693","12.317","33.135","60.000"
"276532","1,382.2751","13.550","33.130","60.000"
"276533","1,382.2808","11.250","33.130","60.000"
"276534","1,382.2865","13.550","33.090","60.000"
"276535","1,382.2923","12.867","33.080","60.000"
"276536","1,382.2955","13.033","33.080","60.000"
"276537","1,382.2987","13.250","33.080","60.000"
"276538","1,382.3019","13.750","33.130","60.000"
"276539","1,382.3050","14.267","33.095","60.000"
"276540","1,382.3082","13.867","33.095","60.000"
"276541","1,382.3136","13.817","33.110","60.000"
"276542","1,382.3189","13.717","33.095","60.000"
"276543","1,382.3243","13.667","33.095","60.000"
"276544","1,382.3298","12.200","33.130","60.000"
"276545","1,382.3352","13.317","33.070","60.000"
"276546","1,382.3407","12.483","33.070","60.000"
"276547","1,382.3462","11.183","33.100","60.000"
"276548","1,382.3517","13.000","33.065","60.000"
"276549","1,382.3572","11.017","33.075","60.000"
"276550","1,382.3626","13.083","33.075","60.000"
"276551","1,382.3681","12.000","33.125","60.000"
"276552","1,382.3736","11.950","33.120","60.000"
"276553","1,382.3791","13.133","33.120","60.000"
"276554","1,382.3831","11.667","33.055","60.000"
"276555","1,382.3871","12.383","33.105","60.000"
"276556","1,382.3911","11.133","33.075","60.000"
"276557","1,382.3951","12.567","33.075","60.000"
"276558","1,382.4004","12.200","33.105","60.000"
"276559","1,382.4057","12.267","33.115","60.000"
"276560","1,382.4110","13.250","33.115","60.000"
"276561","1,382.4163","11.233","33.100","60.000"
"276562","1,382.4215","12.133","33.115","60.000"
"276563","1,382.4268","12.017","33.075","60.000"
"276564","1,382.4320","12.683","33.075","60.000"
"276565","1,382.4373","13.217","33.100","60.000"
"276566","1,382.4426","11.917","33.115","60.000"
"276567","1,382.4478","13.533","33.115","60.000"
"276568","1,382.4531","13.733","33.110","60.000"
"276569","1,382.4584","13.967","33.140","60.000"
"276570","1,382.4636","13.317","33.140","60.000"
"276571","1,382.4689","12.900","33.110","60.000"
"276572","1,382.4729","13.633","33.125","60.000"
"276573","1,382.4769","12.917","33.105","60.000"
"276574","1,382.4808","12.117","33.105","60.000"
"276575","1,382.4848","12.550","33.125","60.000"
"276576","1,382.4902","11.350","33.055","60.000"
"276577","1,382.4955","13.550","33.055","60.000"
"276578","1,382.5008","12.283","33.110","60.000"
"276579","1,382.5063","13.283","33.105","60.000"
"276580","1,382.5119","12.800","33.115","60.000"
"276581","1,382.5175","12.333","33.115","60.000"
